,frame,id,x,y,w,h,confidence,class,visibility
735,172,5,2132.65,786.87,122.82999999999991,117.10000000000002,1,1,1.0
736,172,6,1281.04,957.85,133.59000000000017,97.07000000000004,1,1,1.0
737,172,7,1424.07,626.67,111.35000000000014,142.7800000000001,1,1,1.0
738,172,8,1560.83,720.6,74.23000000000002,57.10000000000002,1,1,1.0
739,172,2,1995.04,705.22,106.23000000000002,78.19999999999993,1,1,1.0
740,173,5,2129.79,784.88,122.84000000000016,117.09000000000005,1,1,1.0
741,173,6,1277.32,961.28,135.8800000000001,99.91000000000008,1,1,1.0
742,173,7,1423.5,627.24,111.34999999999992,142.77999999999997,1,1,1.0
743,173,8,1559.97,720.88,74.23000000000002,57.10000000000002,1,1,1.0
744,173,2,1994.47,704.36,103.95000000000005,76.5,1,1,1.0
745,174,5,2126.94,782.88,122.82999999999991,117.09000000000005,1,1,1.0
746,174,6,1273.61,964.7,138.17000000000007,102.76999999999998,1,1,1.0
747,174,7,1422.93,627.81,111.34999999999992,142.7800000000001,1,1,1.0
748,174,8,1559.12,721.17,74.23000000000002,57.10000000000002,1,1,1.0
749,174,2,1993.9,703.5,101.65999999999984,74.78999999999996,1,1,1.0
750,175,5,2124.08,780.88,122.84000000000016,117.10000000000002,1,1,1.0
751,175,6,1269.9,968.13,140.44999999999982,105.61,1,1,1.0
752,175,7,1422.36,628.38,111.34000000000016,142.77999999999997,1,1,1.0
753,175,8,1558.26,721.45,74.23000000000002,57.09999999999991,1,1,1.0
754,175,2,1993.33,702.65,99.38000000000012,73.08000000000004,1,1,1.0
755,176,5,2121.23,778.88,122.82999999999991,117.10000000000002,1,1,1.0
756,176,6,1266.19,971.55,142.74,108.47000000000004,1,1,1.0
757,176,7,1421.79,628.95,111.34000000000016,142.77999999999997,1,1,1.0
758,176,8,1557.4,721.74,74.24000000000001,57.10000000000002,1,1,1.0
759,176,2,1992.76,701.79,97.10000000000014,71.37,1,1,1.0
760,177,5,2118.37,776.88,122.84000000000016,117.10000000000002,1,1,1.0
761,177,6,1262.48,974.98,145.01999999999998,111.31999999999994,1,1,1.0
762,177,7,1421.22,629.52,111.33999999999992,142.77999999999997,1,1,1.0
763,177,8,1556.55,722.03,74.23000000000002,57.10000000000002,1,1,1.0
764,177,2,1992.19,700.93,94.80999999999996,69.67000000000007,1,1,1.0
765,178,5,2115.52,774.88,122.82999999999991,117.10000000000002,1,1,1.0
766,178,6,1258.77,978.41,147.30999999999997,114.15999999999995,1,1,1.0
767,178,7,1420.64,630.1,111.34999999999992,142.76999999999998,1,1,1.0
768,178,8,1555.69,722.31,74.23000000000002,57.10000000000002,1,1,1.0
769,178,2,1991.62,700.08,92.5300000000002,67.94999999999993,1,1,1.0
770,179,5,2112.66,772.88,122.84000000000016,117.10000000000002,1,1,1.0
771,179,6,1255.06,981.83,149.59000000000017,117.01999999999988,1,1,1.0
772,179,7,1420.07,630.67,111.35000000000014,142.7700000000001,1,1,1.0
773,179,8,1554.84,722.6,74.23000000000002,57.10000000000002,1,1,1.0
774,179,2,1991.05,699.22,90.25000000000024,66.25,1,1,1.0
775,180,5,2109.81,770.89,122.82999999999991,117.09000000000005,1,1,1.0
776,180,6,1251.34,985.26,151.8900000000001,119.8599999999999,1,1,1.0
777,180,7,1419.5,631.24,111.34999999999992,142.76999999999998,1,1,1.0
778,180,8,1553.98,722.88,74.23000000000002,57.10000000000002,1,1,1.0
779,180,2,1990.48,698.36,87.96000000000004,64.53999999999996,1,1,1.0
780,181,5,2106.95,768.89,122.84000000000016,117.09000000000005,1,1,1.0
781,181,6,1247.63,988.68,154.16999999999985,122.72000000000014,1,1,1.0
782,181,7,1418.93,631.81,111.34999999999992,142.7700000000001,1,1,1.0
783,181,8,1553.12,723.17,74.23000000000002,57.10000000000002,1,1,1.0
784,181,2,1989.9,697.51,85.69000000000005,62.83000000000004,1,1,1.0
785,182,5,2104.67,768.03,121.69000000000004,113.67000000000009,1,1,1.0
786,182,6,1244.21,992.97,154.15999999999983,122.71000000000004,1,1,1.0
787,182,7,1418.65,632.09,111.33999999999992,143.64,1,1,1.0
788,182,8,1551.12,724.31,74.23000000000002,57.10000000000002,1,1,1.0
789,182,2,1988.48,696.36,85.67999999999984,62.83000000000004,1,1,1.0
790,183,5,2102.38,767.17,120.54999999999971,110.25,1,1,1.0
791,183,6,1240.78,997.25,154.17000000000007,122.72000000000004,1,1,1.0
792,183,7,1418.36,632.38,111.35000000000014,144.49,1,1,1.0
793,183,8,1549.12,725.45,74.24000000000001,57.09999999999991,1,1,1.0
794,183,2,1987.05,695.22,85.68000000000006,62.82999999999993,1,1,1.0
795,184,5,2100.1,766.32,119.40000000000008,106.81999999999994,1,1,1.0
796,184,6,1237.35,1001.53,154.17000000000007,122.72000000000004,1,1,1.0
797,184,7,1418.08,632.67,111.34000000000016,145.34000000000003,1,1,1.0
798,184,8,1547.13,726.59,74.22999999999979,57.10000000000002,1,1,1.0
799,184,2,1985.62,694.08,85.69000000000005,62.82999999999993,1,1,1.0
800,185,5,2097.81,765.46,118.26999999999998,103.39,1,1,1.0
801,185,6,1233.93,1005.81,154.16999999999985,122.72000000000004,1,1,1.0
802,185,7,1417.79,632.95,111.35000000000014,146.19999999999993,1,1,1.0
803,185,8,1545.13,727.73,74.22999999999979,57.110000000000014,1,1,1.0
804,185,2,1984.19,692.94,85.69000000000005,62.82999999999993,1,1,1.0
805,186,5,2095.53,764.6,117.11999999999988,99.97000000000004,1,1,1.0
806,186,6,1230.5,1010.1,154.17000000000007,122.70999999999992,1,1,1.0
807,186,7,1417.5,633.24,111.34999999999992,147.04999999999995,1,1,1.0
808,186,8,1543.13,728.88,74.22999999999979,57.10000000000002,1,1,1.0
809,186,2,1982.77,691.8,85.67999999999984,62.83000000000004,1,1,1.0
810,187,5,2093.25,763.75,115.9699999999998,96.53999999999996,1,1,1.0
811,187,6,1227.08,1014.38,154.16000000000008,122.71999999999991,1,1,1.0
812,187,7,1417.22,633.52,111.33999999999992,147.90999999999997,1,1,1.0
813,187,8,1541.13,730.02,74.22999999999979,57.10000000000002,1,1,1.0
814,187,2,1981.34,690.65,85.68000000000006,62.83000000000004,1,1,1.0
815,188,5,2090.96,762.89,114.82999999999991,93.11,1,1,1.0
816,188,6,1223.65,1018.66,154.16999999999985,122.72000000000014,1,1,1.0
817,188,7,1416.93,633.81,111.34999999999992,148.7600000000001,1,1,1.0
818,188,8,1539.13,731.16,74.22999999999979,57.10000000000002,1,1,1.0
819,188,2,1979.91,689.51,85.68999999999983,62.83000000000004,1,1,1.0
820,189,5,2088.68,762.03,113.69000000000004,89.69000000000005,1,1,1.0
821,189,6,1220.22,1022.94,154.17000000000007,122.72000000000004,1,1,1.0
822,189,7,1416.65,634.09,111.33999999999992,149.62,1,1,1.0
823,189,8,1537.13,732.3,74.22999999999979,57.10000000000002,1,1,1.0
824,189,2,1978.48,688.37,85.69000000000005,62.83000000000004,1,1,1.0
825,190,5,2086.39,761.18,112.55000000000018,86.2600000000001,1,1,1.0
826,190,6,1216.8,1027.23,154.17000000000007,122.71000000000004,1,1,1.0
827,190,7,1416.36,634.38,111.35000000000014,150.48000000000002,1,1,1.0
828,190,8,1535.14,733.44,74.22999999999979,57.1099999999999,1,1,1.0
829,190,2,1977.06,687.23,85.67999999999984,62.82999999999993,1,1,1.0
830,191,5,2084.11,760.32,111.40000000000008,82.83999999999992,1,1,1.0
831,191,6,1213.37,1031.51,154.17000000000007,122.72000000000004,1,1,1.0
832,191,7,1416.08,634.66,111.34000000000016,151.34000000000003,1,1,1.0
833,191,8,1533.14,734.59,74.22999999999979,57.10000000000002,1,1,1.0
834,191,2,1975.63,686.09,85.67999999999984,62.819999999999936,1,1,1.0
835,192,5,2082.11,759.46,111.40000000000008,82.83999999999992,1,1,1.0
836,192,6,1207.95,1038.93,159.01999999999998,122.72000000000004,1,1,1.0
837,192,7,1415.79,634.95,111.35000000000014,152.18999999999994,1,1,1.0
838,192,8,1531.99,736.3,74.24000000000001,57.10000000000002,1,1,1.0
839,192,2,1974.49,685.51,85.68000000000006,62.83000000000004,1,1,1.0
840,193,5,2080.11,758.61,111.40000000000008,82.83000000000004,1,1,1.0
841,193,6,1202.52,1046.35,163.87000000000012,122.72000000000004,1,1,1.0
842,193,7,1415.51,635.23,111.33999999999992,153.04999999999995,1,1,1.0
843,193,8,1530.85,738.01,74.23000000000002,57.10000000000002,1,1,1.0
844,193,2,1973.34,684.94,85.69000000000028,62.82999999999993,1,1,1.0
845,194,5,2078.12,757.75,111.40000000000008,82.84000000000003,1,1,1.0
846,194,6,1197.1,1053.78,168.72000000000003,122.71000000000004,1,1,1.0
847,194,7,1415.22,635.52,111.34999999999992,153.89999999999998,1,1,1.0
848,194,8,1529.71,739.73,74.23000000000002,57.10000000000002,1,1,1.0
849,194,2,1972.2,684.37,85.68999999999983,62.83000000000004,1,1,1.0
850,195,5,2076.12,756.9,111.40000000000008,82.83000000000004,1,1,1.0
851,195,6,1191.67,1061.2,173.56999999999994,122.72000000000004,1,1,1.0
852,195,7,1414.93,635.81,111.34999999999992,154.75,1,1,1.0
853,195,8,1528.57,741.44,74.23000000000002,57.09999999999991,1,1,1.0
854,195,2,1971.06,683.8,85.69000000000005,62.83000000000004,1,1,1.0
855,196,5,2074.12,756.04,111.40000000000008,82.83000000000004,1,1,1.0
856,196,6,1186.25,1068.62,178.42000000000007,122.72000000000004,1,1,1.0
857,196,7,1414.65,636.09,111.33999999999992,155.61,1,1,1.0
858,196,8,1527.43,743.15,74.23000000000002,57.10000000000002,1,1,1.0
859,196,2,1969.92,683.23,85.67999999999984,62.82999999999993,1,1,1.0
860,197,5,2072.12,755.18,111.40000000000008,82.84000000000003,1,1,1.0
861,197,6,1180.82,1076.05,183.28,122.71000000000004,1,1,1.0
862,197,7,1414.36,636.38,111.35000000000014,156.46000000000004,1,1,1.0
863,197,8,1526.28,744.86,74.24000000000001,57.110000000000014,1,1,1.0
864,197,2,1968.78,682.66,85.68000000000006,62.83000000000004,1,1,1.0
865,198,5,2070.12,754.33,111.40000000000008,82.82999999999993,1,1,1.0
866,198,6,1175.4,1083.47,188.1199999999999,122.72000000000004,1,1,1.0
867,198,7,1414.08,636.66,111.34000000000016,157.33000000000004,1,1,1.0
868,198,8,1525.14,746.58,74.22999999999979,57.09999999999991,1,1,1.0
869,198,2,1967.63,682.09,85.69000000000005,62.82999999999993,1,1,1.0
870,199,5,2068.12,753.47,111.40000000000008,82.82999999999993,1,1,1.0
871,199,6,1169.98,1090.89,192.97000000000003,122.7199999999998,1,1,1.0
872,199,7,1413.79,636.95,111.35000000000014,158.17999999999995,1,1,1.0
873,199,8,1524.0,748.29,74.23000000000002,57.10000000000002,1,1,1.0
874,199,2,1966.49,681.52,85.68999999999983,62.83000000000004,1,1,1.0
875,200,5,2066.12,752.61,111.41000000000032,82.84000000000003,1,1,1.0
876,200,6,1164.55,1098.32,197.81999999999996,122.71000000000004,1,1,1.0
877,200,7,1413.51,637.23,111.33999999999992,159.03999999999996,1,1,1.0
878,200,8,1522.86,750.0,74.23000000000002,57.10000000000002,1,1,1.0
879,200,2,1965.35,680.95,85.69000000000005,62.82999999999993,1,1,1.0
880,201,5,2064.13,751.76,111.40000000000008,82.83000000000004,1,1,1.0
881,201,6,1159.13,1105.74,202.66999999999985,122.72000000000004,1,1,1.0
882,201,7,1413.22,637.52,111.34999999999992,159.89,1,1,1.0
883,201,8,1521.72,751.72,74.23000000000002,57.10000000000002,1,1,1.0
884,201,2,1964.21,680.38,85.67999999999984,62.82000000000005,1,1,1.0
885,202,5,2062.13,750.04,111.40000000000008,82.84000000000003,1,1,1.0
886,202,6,1153.7,1112.31,202.6800000000001,125.57000000000016,1,1,1.0
887,202,7,1412.65,637.66,111.34999999999992,159.89,1,1,1.0
888,202,8,1520.0,752.86,74.23000000000002,57.10000000000002,1,1,1.0
889,202,2,1962.5,678.66,85.67999999999984,62.83000000000004,1,1,1.0
890,203,5,2060.13,748.33,111.40000000000008,82.82999999999993,1,1,1.0
891,203,6,1148.28,1118.87,202.67000000000007,128.43000000000006,1,1,1.0
892,203,7,1412.08,637.8,111.34000000000016,159.9000000000001,1,1,1.0
893,203,8,1518.29,754.0,74.23000000000002,57.10000000000002,1,1,1.0
894,203,2,1960.78,676.95,85.69000000000005,62.82999999999993,1,1,1.0
895,204,5,2058.13,746.62,111.40000000000008,82.83000000000004,1,1,1.0
896,204,6,1142.85,1125.44,202.6800000000001,131.28999999999996,1,1,1.0
897,204,7,1411.51,637.95,111.33999999999992,159.89,1,1,1.0
898,204,8,1516.58,755.14,74.23000000000002,57.10000000000002,1,1,1.0
899,204,2,1959.07,675.24,85.69000000000005,62.83000000000004,1,1,1.0
900,205,5,2056.13,744.9,111.40000000000008,82.84000000000003,1,1,1.0
901,205,6,1137.43,1132.01,202.66999999999985,134.1400000000001,1,1,1.0
902,205,7,1410.94,638.09,111.33999999999992,159.89,1,1,1.0
903,205,8,1514.86,756.28,74.23000000000002,57.10000000000002,1,1,1.0
904,205,2,1957.36,673.52,85.68000000000006,62.83000000000004,1,1,1.0
905,206,5,2054.13,743.19,111.40000000000008,82.82999999999993,1,1,1.0
906,206,6,1132.0,1138.57,202.6800000000001,137.01,1,1,1.0
907,206,7,1410.37,638.23,111.34000000000016,159.89,1,1,1.0
908,206,8,1513.15,757.43,74.23000000000002,57.10000000000002,1,1,1.0
909,206,2,1955.64,671.81,85.68999999999983,62.83000000000004,1,1,1.0
910,207,5,2052.13,741.48,111.40999999999984,82.82999999999993,1,1,1.0
911,207,6,1126.58,1145.14,202.67000000000007,139.8599999999999,1,1,1.0
912,207,7,1409.79,638.38,111.35000000000014,159.89,1,1,1.0
913,207,8,1511.44,758.57,74.23000000000002,57.09999999999991,1,1,1.0
914,207,2,1953.93,670.1,85.68999999999983,62.82999999999993,1,1,1.0
915,208,5,2050.14,739.76,111.40000000000008,82.84000000000003,1,1,1.0
916,208,6,1121.15,1151.71,202.67999999999984,142.72000000000003,1,1,1.0
917,208,7,1409.22,638.52,111.34999999999992,159.89,1,1,1.0
918,208,8,1509.72,759.71,74.23000000000002,57.09999999999991,1,1,1.0
919,208,2,1952.22,668.39,85.68000000000006,62.82000000000005,1,1,1.0
920,209,5,2048.14,738.05,111.40000000000008,82.84000000000003,1,1,1.0
921,209,6,1115.73,1158.27,202.67000000000007,145.57999999999993,1,1,1.0
922,209,7,1408.65,638.66,111.34999999999992,159.89,1,1,1.0
923,209,8,1508.01,760.85,74.23000000000002,57.10000000000002,1,1,1.0
924,209,2,1950.5,666.67,85.69000000000005,62.83000000000004,1,1,1.0
925,210,5,2046.14,736.34,111.39999999999986,82.82999999999993,1,1,1.0
926,210,6,1110.3,1164.84,202.6800000000001,148.44000000000003,1,1,1.0
927,210,7,1408.08,638.8,111.35000000000014,159.8900000000001,1,1,1.0
928,210,8,1506.3,761.99,74.23000000000002,57.10000000000002,1,1,1.0
929,210,2,1948.79,664.96,85.69000000000005,62.82999999999993,1,1,1.0
930,211,5,2044.14,734.62,111.39999999999986,82.84000000000003,1,1,1.0
931,211,6,1104.88,1171.41,202.66999999999985,151.28999999999996,1,1,1.0
932,211,7,1407.51,638.95,111.34999999999992,159.89,1,1,1.0
933,211,8,1504.58,763.14,74.24000000000001,57.10000000000002,1,1,1.0
934,211,2,1947.08,663.25,85.68000000000006,62.82000000000005,1,1,1.0
935,212,5,2043.0,734.05,109.40999999999984,82.84000000000003,1,1,1.0
936,212,6,1098.03,1179.97,206.96000000000004,154.44000000000003,1,1,1.0
937,212,7,1406.94,639.09,111.33999999999992,159.89,1,1,1.0
938,212,8,1501.73,764.85,74.23000000000002,57.10000000000002,1,1,1.0
939,212,2,1947.08,663.25,83.97000000000003,62.82000000000005,1,1,1.0
940,213,5,2041.86,733.48,107.41000000000008,82.84000000000003,1,1,1.0
941,213,6,1091.18,1188.54,211.24,157.57999999999993,1,1,1.0
942,213,7,1406.37,639.23,111.34000000000016,159.89,1,1,1.0
943,213,8,1498.88,766.56,74.22999999999979,57.10000000000002,1,1,1.0
944,213,2,1947.08,663.25,82.25,62.82000000000005,1,1,1.0
945,214,5,2040.71,732.91,105.42000000000009,82.84000000000003,1,1,1.0
946,214,6,1084.32,1197.1,215.54,160.73000000000002,1,1,1.0
947,214,7,1405.8,639.37,111.34000000000016,159.89999999999998,1,1,1.0
948,214,8,1496.02,768.27,74.23000000000002,57.110000000000014,1,1,1.0
949,214,2,1947.08,663.25,80.52999999999997,62.82000000000005,1,1,1.0
950,215,5,2039.57,732.34,103.43000000000006,82.83999999999992,1,1,1.0
951,215,6,1077.47,1205.67,219.81999999999996,163.8699999999999,1,1,1.0
952,215,7,1405.23,639.52,111.33999999999992,159.89,1,1,1.0
953,215,8,1493.17,769.99,74.23000000000002,57.10000000000002,1,1,1.0
954,215,2,1947.08,663.25,78.82000000000016,62.82000000000005,1,1,1.0
955,216,5,2038.43,731.77,101.43000000000006,82.83000000000004,1,1,1.0
956,216,6,1070.62,1214.23,224.11000000000013,167.01999999999998,1,1,1.0
957,216,7,1404.66,639.66,111.33999999999992,159.89,1,1,1.0
958,216,8,1490.31,771.7,74.23000000000002,57.09999999999991,1,1,1.0
959,216,2,1947.08,663.25,77.10000000000014,62.82000000000005,1,1,1.0
960,217,5,2037.29,731.2,99.42999999999984,82.82999999999993,1,1,1.0
961,217,6,1063.77,1222.8,228.3900000000001,170.16000000000008,1,1,1.0
962,217,7,1404.08,639.8,111.35000000000014,159.8900000000001,1,1,1.0
963,217,8,1487.46,773.41,74.23000000000002,57.10000000000002,1,1,1.0
964,217,2,1947.08,663.25,75.3900000000001,62.82000000000005,1,1,1.0
965,218,5,2036.15,730.63,97.44000000000004,82.83000000000004,1,1,1.0
966,218,6,1056.92,1231.36,232.67999999999984,173.31000000000017,1,1,1.0
967,218,7,1403.51,639.95,111.34999999999992,159.89,1,1,1.0
968,218,8,1484.6,775.13,74.23000000000002,57.10000000000002,1,1,1.0
969,218,2,1947.08,663.25,73.67000000000007,62.82000000000005,1,1,1.0
970,219,5,2035.0,730.06,95.44999999999982,82.83000000000004,1,1,1.0
971,219,6,1050.06,1239.93,236.97000000000003,176.45000000000005,1,1,1.0
972,219,7,1402.94,640.09,111.34999999999992,159.89,1,1,1.0
973,219,8,1481.75,776.84,74.23000000000002,57.10000000000002,1,1,1.0
974,219,2,1947.08,663.25,71.95000000000005,62.82000000000005,1,1,1.0
975,220,5,2033.86,729.49,93.46000000000026,82.83000000000004,1,1,1.0
976,220,6,1043.21,1248.49,241.26,179.5999999999999,1,1,1.0
977,220,7,1402.37,640.23,111.35000000000014,159.89,1,1,1.0
978,220,8,1478.89,778.55,74.22999999999979,57.10000000000002,1,1,1.0
979,220,2,1947.08,663.25,70.24000000000001,62.82000000000005,1,1,1.0
980,221,5,2032.72,728.92,91.4599999999998,82.83000000000004,1,1,1.0
981,221,6,1036.36,1257.06,245.5400000000002,182.74,1,1,1.0
982,221,7,1401.8,640.37,111.35000000000014,159.89999999999998,1,1,1.0
983,221,8,1476.04,780.27,74.23000000000002,57.10000000000002,1,1,1.0
984,221,2,1947.08,663.25,68.51999999999998,62.82000000000005,1,1,1.0
985,222,5,2031.01,726.92,91.4599999999998,82.83000000000004,1,1,1.0
986,222,6,1026.37,1269.62,250.3900000000001,185.31000000000017,1,1,1.0
987,222,7,1401.23,640.09,111.33999999999992,162.75,1,1,1.0
988,222,8,1473.47,781.41,74.23000000000002,57.10000000000002,1,1,1.0
989,222,2,1945.94,662.1,68.51999999999998,62.82999999999993,1,1,1.0
990,223,5,2029.29,724.92,91.46000000000004,82.83000000000004,1,1,1.0
991,223,6,1016.37,1282.18,255.2499999999999,187.87999999999988,1,1,1.0
992,223,7,1400.66,639.8,111.33999999999992,165.61,1,1,1.0
993,223,8,1470.9,782.55,74.23000000000002,57.10000000000002,1,1,1.0
994,223,2,1944.79,660.96,68.52999999999997,62.82999999999993,1,1,1.0
995,224,5,2027.58,722.92,91.46000000000004,82.83000000000004,1,1,1.0
996,224,6,1006.38,1294.74,260.1,190.45000000000005,1,1,1.0
997,224,7,1400.09,639.52,111.34000000000016,168.47000000000003,1,1,1.0
998,224,8,1468.33,783.69,74.23000000000002,57.09999999999991,1,1,1.0
999,224,2,1943.65,659.82,68.51999999999998,62.82999999999993,1,1,1.0
1000,225,5,2025.87,720.92,91.46000000000004,82.84000000000003,1,1,1.0
1001,225,6,996.39,1307.3,264.94999999999993,193.02,1,1,1.0
1002,225,7,1399.52,639.23,111.33999999999992,171.32999999999993,1,1,1.0
1003,225,8,1465.76,784.83,74.23000000000002,57.09999999999991,1,1,1.0
1004,225,2,1942.51,658.68,68.51999999999998,62.83000000000004,1,1,1.0
1005,226,5,2024.16,718.92,91.45000000000005,82.84000000000003,1,1,1.0
1006,226,6,986.4,1319.87,269.80000000000007,195.58000000000013,1,1,1.0
1007,226,7,1398.94,638.95,111.34999999999992,174.17999999999995,1,1,1.0
1008,226,8,1463.19,785.98,74.23000000000002,57.10000000000002,1,1,1.0
1009,226,2,1941.37,657.54,68.52000000000021,62.82000000000005,1,1,1.0
1010,227,5,2022.44,716.92,91.46000000000004,82.84000000000003,1,1,1.0
1011,227,6,976.4,1332.43,274.66,198.14999999999984,1,1,1.0
1012,227,7,1398.37,638.66,111.35000000000014,177.05000000000007,1,1,1.0
1013,227,8,1460.62,787.12,74.23000000000002,57.10000000000002,1,1,1.0
1014,227,2,1940.23,656.39,68.51999999999998,62.83000000000004,1,1,1.0
1015,228,5,2020.73,714.93,91.46000000000004,82.83000000000004,1,1,1.0
1016,228,6,966.41,1344.99,279.5100000000001,200.72000000000003,1,1,1.0
1017,228,7,1397.8,638.38,111.35000000000014,179.89999999999998,1,1,1.0
1018,228,8,1458.05,788.26,74.23000000000002,57.10000000000002,1,1,1.0
1019,228,2,1939.08,655.25,68.52999999999997,62.83000000000004,1,1,1.0
1020,229,5,2019.02,712.93,91.46000000000004,82.83000000000004,1,1,1.0
1021,229,6,956.42,1357.55,284.36,203.29,1,1,1.0
1022,229,7,1397.23,638.09,111.34999999999992,182.76,1,1,1.0
1023,229,8,1455.48,789.4,74.23000000000002,57.10000000000002,1,1,1.0
1024,229,2,1937.94,654.11,68.51999999999998,62.83000000000004,1,1,1.0
1025,230,5,2017.3,710.93,91.46000000000026,82.83000000000004,1,1,1.0
1026,230,6,946.43,1370.11,289.2100000000001,205.86000000000013,1,1,1.0
1027,230,7,1396.66,637.8,111.34999999999992,185.63,1,1,1.0
1028,230,8,1452.91,790.54,74.23000000000002,57.10000000000002,1,1,1.0
1029,230,2,1936.8,652.97,68.51999999999998,62.82999999999993,1,1,1.0
1030,231,5,2015.59,708.93,91.46000000000026,82.83000000000004,1,1,1.0
1031,231,6,936.43,1382.68,294.07000000000005,208.41999999999985,1,1,1.0
1032,231,7,1396.09,637.52,111.35000000000014,188.48,1,1,1.0
1033,231,8,1450.34,791.69,74.23000000000002,57.09999999999991,1,1,1.0
1034,231,2,1935.66,651.83,68.51999999999998,62.819999999999936,1,1,1.0
1035,232,5,2014.45,708.36,91.4599999999998,82.83000000000004,1,1,1.0
1036,232,6,918.16,1398.66,304.35,214.13999999999987,1,1,1.0
1037,232,7,1396.09,637.8,111.35000000000014,188.49,1,1,1.0
1038,232,8,1447.19,792.26,76.80999999999995,59.66999999999996,1,1,1.0
1039,232,2,1933.94,651.26,68.52999999999997,62.82000000000005,1,1,1.0
1040,233,5,2013.31,707.79,91.46000000000004,82.83000000000004,1,1,1.0
1041,233,6,899.89,1414.65,314.63,219.8499999999999,1,1,1.0
1042,233,7,1396.09,638.09,111.35000000000014,188.48,1,1,1.0
1043,233,8,1444.05,792.83,79.38000000000011,62.24000000000001,1,1,1.0
1044,233,2,1932.23,650.68,68.51999999999998,62.83000000000004,1,1,1.0
1045,234,5,2012.16,707.22,91.4599999999998,82.82999999999993,1,1,1.0
1046,234,6,881.62,1430.64,324.91,225.55999999999997,1,1,1.0
1047,234,7,1396.09,638.37,111.35000000000014,188.49,1,1,1.0
1048,234,8,1440.91,793.4,81.94999999999982,64.81000000000006,1,1,1.0
1049,234,2,1930.52,650.11,68.51999999999998,62.83000000000004,1,1,1.0
1050,235,5,2011.02,706.65,91.46000000000004,82.83000000000004,1,1,1.0
1051,235,6,863.34,1446.63,335.19999999999993,231.27,1,1,1.0
1052,235,7,1396.09,638.66,111.35000000000014,188.48,1,1,1.0
1053,235,8,1437.76,793.97,84.52999999999997,67.38999999999999,1,1,1.0
1054,235,2,1928.81,649.54,68.51999999999998,62.83000000000004,1,1,1.0
1055,236,5,2009.88,706.07,91.46000000000004,82.83999999999992,1,1,1.0
1056,236,6,845.07,1462.62,345.4799999999999,236.98,1,1,1.0
1057,236,7,1396.09,638.95,111.35000000000014,188.4799999999999,1,1,1.0
1058,236,8,1434.62,794.54,87.10000000000014,69.96000000000004,1,1,1.0
1059,236,2,1927.09,648.97,68.52999999999997,62.82999999999993,1,1,1.0
1060,237,5,2008.74,705.5,91.4599999999998,82.84000000000003,1,1,1.0
1061,237,6,826.8,1478.61,355.76,242.69000000000003,1,1,1.0
1062,237,7,1396.09,639.23,111.35000000000014,188.48,1,1,1.0
1063,237,8,1431.47,795.11,89.67000000000007,72.52999999999997,1,1,1.0
1064,237,2,1925.38,648.4,68.51999999999998,62.83000000000004,1,1,1.0
1065,238,5,2007.6,704.93,91.46000000000004,82.84000000000003,1,1,1.0
1066,238,6,808.53,1494.59,366.04,248.41000000000008,1,1,1.0
1067,238,7,1396.09,639.52,111.35000000000014,188.48,1,1,1.0
1068,238,8,1428.33,795.68,92.24,75.10000000000002,1,1,1.0
1069,238,2,1923.67,647.83,68.51999999999998,62.82999999999993,1,1,1.0
1070,239,5,2006.45,704.36,91.4599999999998,82.84000000000003,1,1,1.0
1071,239,6,790.26,1510.58,376.32,254.1200000000001,1,1,1.0
1072,239,7,1396.09,639.8,111.35000000000014,188.48,1,1,1.0
1073,239,8,1425.18,796.25,94.81999999999994,77.67999999999995,1,1,1.0
1074,239,2,1921.95,647.26,68.52999999999997,62.83000000000004,1,1,1.0
1075,240,5,2005.31,703.79,91.46000000000004,82.83000000000004,1,1,1.0
1076,240,6,771.98,1526.57,386.6099999999999,259.8300000000001,1,1,1.0
1077,240,7,1396.09,640.09,111.35000000000014,188.48,1,1,1.0
1078,240,8,1422.04,796.82,97.3900000000001,80.25,1,1,1.0
1079,240,2,1920.24,646.69,68.51999999999998,62.82999999999993,1,1,1.0
1080,241,5,2004.17,703.22,91.46000000000004,82.82999999999993,1,1,1.0
1081,241,6,753.71,1542.56,396.8899999999999,265.54,1,1,1.0
1082,241,7,1396.09,640.37,111.35000000000014,188.48,1,1,1.0
1083,241,8,1418.89,797.39,99.9699999999998,82.82000000000005,1,1,1.0
1084,241,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1085,242,5,2001.89,702.36,91.4599999999998,82.84000000000003,1,1,1.0
1086,242,6,731.73,1567.68,405.4500000000001,268.67999999999984,1,1,1.0
1087,242,7,1394.66,641.23,113.62999999999988,188.48,1,1,1.0
1088,242,8,1416.89,799.68,99.9699999999998,82.81000000000006,1,1,1.0
1089,242,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1090,243,5,1999.6,701.51,91.46000000000004,82.83000000000004,1,1,1.0
1091,243,6,709.74,1592.81,414.02,271.80999999999995,1,1,1.0
1092,243,7,1393.23,642.09,115.92000000000009,188.48,1,1,1.0
1093,243,8,1414.89,801.96,99.9699999999998,82.81999999999994,1,1,1.0
1094,243,2,1918.53,646.12,68.51999999999998,62.82000000000005,1,1,1.0
1095,244,5,1997.32,700.65,91.46000000000026,82.83000000000004,1,1,1.0
